PLAYER,SEASON,FGM,FGA,TPM,TPA,FTM,FTA,FGP,TPP,FTP,eFGP,PTS,TSP
Josh Powell,2011,94,208,0,1,36,45,0.4519230769230769,0,0.8,0.4519230769230769,224,0.4916593503072871
Pooh Jeter,2011,106,259,6,30,37,41,0.4092664092664093,0.2,0.9024390243902439,0.42084942084942084,255,0.4602223505630956
Kurt Thomas,2011,95,186,1,1,20,32,0.510752688172043,1,0.625,0.5134408602150538,211,0.5272890843662534
Steve Blake,2011,110,306,73,193,26,30,0.35947712418300654,0.37823834196891193,0.8666666666666667,0.47875816993464054,319,0.49968671679197996
Cartier Martin,2011,71,182,39,99,28,40,0.3901098901098901,0.3939393939393939,0.7,0.49725274725274726,209,0.5235470941883767
Jawad Williams,2011,41,126,13,45,9,12,0.3253968253968254,0.28888888888888886,0.75,0.376984126984127,104,0.39609993906154783
Luke Harangody,2011,79,206,16,66,19,26,0.38349514563106796,0.24242424242424243,0.7307692307692307,0.4223300970873786,193,0.4438005886681383
Earl Clark,2011,68,158,0,5,27,47,0.43037974683544306,0,0.574468085106383,0.43037974683544306,163,0.4561226774121334
Lazar Hayward,2011,55,154,17,60,33,42,0.35714285714285715,0.2833333333333333,0.7857142857142857,0.41233766233766234,160,0.463821892393321
Derrick Brown,2011,74,131,5,10,32,60,0.5648854961832062,0.5,0.5333333333333333,0.583969465648855,185,0.5876747141041931
Ben Uzoh,2011,61,144,3,8,33,56,0.4236111111111111,0.375,0.5892857142857143,0.4340277777777778,158,0.4684535104364327
James Anderson,2011,31,81,18,46,14,18,0.38271604938271603,0.391304347826087,0.7777777777777778,0.49382716049382713,94,0.5285650022492128
Mario West,2011,9,21,1,4,3,5,0.42857142857142855,0.25,0.6,0.4523809523809524,22,0.47413793103448276
Jeremy Evans,2011,76,115,0,1,26,37,0.6608695652173913,0,0.7027027027027027,0.6608695652173913,178,0.6779402803168799
Julian Wright,2011,82,160,2,10,22,43,0.5125,0.2,0.5116279069767442,0.51875,188,0.5253744690364408
Greivis Vasquez,2011,95,233,25,86,34,44,0.40772532188841204,0.29069767441860467,0.7727272727272727,0.4613733905579399,249,0.49334284355682356
Solomon Jones,2011,49,121,0,1,41,62,0.4049586776859504,0,0.6612903225806451,0.4049586776859504,139,0.46870785001348797
Johan Petro,2011,129,290,0,4,15,28,0.44482758620689655,0,0.5357142857142857,0.44482758620689655,273,0.4515083355385023
Steve Novak,2011,35,67,26,46,8,8,0.5223880597014925,0.5652173913043478,1,0.7164179104477612,104,0.737379466817924
Damien Wilkins,2011,69,137,2,10,40,56,0.5036496350364964,0.2,0.7142857142857143,0.5109489051094891,180,0.556792873051225
Stephen Graham,2011,81,200,5,21,31,38,0.405,0.23809523809523808,0.8157894736842105,0.4175,198,0.4568106312292359
DaJuan Summers,2011,28,69,9,21,9,20,0.4057971014492754,0.42857142857142855,0.45,0.47101449275362317,74,0.47557840616966585
Dominic McGuire,2011,72,182,0,2,30,39,0.3956043956043956,0,0.7692307692307693,0.3956043956043956,174,0.4368347057642097
David Andersen,2011,56,121,8,23,14,22,0.4628099173553719,0.34782608695652173,0.6363636363636364,0.49586776859504134,134,0.5127027854300581
Jeff Foster,2011,80,167,0,3,27,48,0.47904191616766467,0,0.5625,0.47904191616766467,187,0.4970231766957261
Ronnie Price,2011,74,210,20,69,29,39,0.3523809523809524,0.2898550724637681,0.7435897435897436,0.4,197,0.4336150730762458
Anthony Carter,2011,45,106,12,40,8,8,0.42452830188679247,0.3,1,0.4811320754716981,110,0.502191380569759
Larry Owens,2011,15,32,6,13,4,9,0.46875,0.46153846153846156,0.4444444444444444,0.5625,40,0.5561735261401557
Kosta Koufos,2011,68,150,0,2,24,43,0.4533333333333333,0,0.5581395348837209,0.4533333333333333,160,0.4735969689793985
Darnell Jackson,2011,77,158,3,11,30,49,0.4873417721518987,0.2727272727272727,0.6122448979591837,0.49683544303797467,187,0.5207173089775006
Von Wafer,2011,67,159,18,67,32,38,0.42138364779874216,0.26865671641791045,0.8421052631578947,0.4779874213836478,184,0.5235602094240838
Troy Murphy,2011,42,114,5,33,20,30,0.3684210526315789,0.15151515151515152,0.6666666666666666,0.39035087719298245,109,0.42845911949685533
Devin Ebanks,2011,21,51,2,5,18,23,0.4117647058823529,0.4,0.782608695652174,0.43137254901960786,62,0.5071989528795812
Ian Mahinmi,2011,55,98,0,2,63,82,0.5612244897959183,0,0.7682926829268293,0.5612244897959183,173,0.64513723150358
Lance Stephenson,2011,13,39,0,5,11,14,0.3333333333333333,0,0.7857142857142857,0.3333333333333333,37,0.40965456155890173
Armon Johnson,2011,46,101,5,12,13,22,0.45544554455445546,0.4166666666666667,0.5909090909090909,0.4801980198019802,110,0.4969280809541019
Roger Mason Jr.,2011,26,77,16,44,7,10,0.33766233766233766,0.36363636363636365,0.7,0.44155844155844154,75,0.46068796068796064
Quincy Pondexter,2011,73,180,18,50,24,34,0.40555555555555556,0.36,0.7058823529411765,0.45555555555555555,188,0.4821501846532622
Ben Wallace,2011,67,149,1,2,19,57,0.44966442953020136,0.5,0.3333333333333333,0.45302013422818793,154,0.44232536764705876
Dan Gadzuric,2011,54,129,0,1,10,27,0.4186046511627907,0,0.37037037037037035,0.4186046511627907,118,0.4187961385576377
Tony Battie,2011,45,96,2,3,8,14,0.46875,0.6666666666666666,0.5714285714285714,0.4791666666666667,100,0.48942834768989824
Jeremy Lin,2011,28,72,1,5,19,25,0.3888888888888889,0.2,0.76,0.3958333333333333,76,0.4578313253012048
Brian Cardinal,2011,43,100,42,87,17,18,0.43,0.4827586206896552,0.9444444444444444,0.64,145,0.6717939214232765
Erick Dampier,2011,52,89,0,1,24,44,0.5842696629213483,0,0.5454545454545454,0.5842696629213483,128,0.5906238464378
Hamed Haddadi,2011,30,58,0,1,15,23,0.5172413793103449,0,0.6521739130434783,0.5172413793103449,75,0.5504991192014093
Sasha Pavlovic,2011,29,72,12,31,6,10,0.4027777777777778,0.3870967741935484,0.6,0.4861111111111111,76,0.49738219895287955
Chris Duhon,2011,49,129,13,52,14,25,0.3798449612403101,0.25,0.56,0.43023255813953487,125,0.44642857142857145
Garrett Temple,2011,20,68,10,37,7,17,0.29411764705882354,0.2702702702702703,0.4117647058823529,0.36764705882352944,57,0.3775834658187599
Ish Smith,2011,43,115,3,10,12,21,0.3739130434782609,0.3,0.5714285714285714,0.3869565217391304,101,0.4064713457823567
Dominique Jones,2011,14,45,0,4,14,17,0.3111111111111111,0,0.8235294117647058,0.3111111111111111,42,0.40015243902439024
Pape Sy,2011,2,6,0,1,3,3,0.3333333333333333,0,1,0.3333333333333333,7,0.4781420765027322
Mustafa Shakur,2011,21,59,1,10,8,15,0.3559322033898305,0.1,0.5333333333333333,0.3644067796610169,51,0.38871951219512196
Eduardo Najera,2011,26,72,11,34,6,11,0.3611111111111111,0.3235294117647059,0.5454545454545454,0.4375,69,0.44898490369599164
Renaldo Balkman,2011,6,13,1,2,3,4,0.46153846153846156,0.5,0.75,0.5,16,0.5420054200542006
Jason Collins,2011,34,71,1,1,27,41,0.4788732394366197,1,0.6585365853658537,0.4859154929577465,96,0.5390835579514826
Kyrylo Fesenko,2011,44,100,0,1,18,46,0.44,0,0.391304347826087,0.44,106,0.4407850964737193
Chris Quinn,2011,33,91,11,37,4,8,0.3626373626373626,0.2972972972972973,0.5,0.4230769230769231,81,0.428480744815912
Willie Warren,2011,13,35,5,15,6,8,0.37142857142857144,0.3333333333333333,0.75,0.44285714285714284,37,0.480269989615784
Jared Jeffries,2011,30,86,2,9,12,29,0.3488372093023256,0.2222222222222222,0.41379310344827586,0.36046511627906974,74,0.37464560550830295
Hilton Armstrong,2011,37,76,2,4,16,33,0.4868421052631579,0.5,0.48484848484848486,0.5,92,0.5081749889527176
Jerry Stackhouse,2011,3,12,1,4,5,7,0.25,0.25,0.7142857142857143,0.2916666666666667,12,0.3978779840848806
Luke Walton,2011,38,116,8,34,7,10,0.3275862068965517,0.23529411764705882,0.7,0.3620689655172414,91,0.37790697674418605
Avery Bradley,2011,23,67,0,5,6,12,0.34328358208955223,0,0.5,0.34328358208955223,52,0.3597122302158273
Charlie Bell,2011,12,43,6,21,2,4,0.27906976744186046,0.2857142857142857,0.5,0.3488372093023256,32,0.3574620196604111
Royal Ivey,2011,16,38,7,16,2,2,0.42105263157894735,0.4375,1,0.5131578947368421,41,0.5272633744855967
Lester Hudson,2011,6,24,4,15,2,4,0.25,0.26666666666666666,0.5,0.3333333333333333,18,0.3493788819875776
Andy Rautins,2011,3,7,1,4,1,2,0.42857142857142855,0.25,0.5,0.5,8,0.5076142131979695
Quinton Ross,2011,26,59,0,3,5,14,0.4406779661016949,0,0.35714285714285715,0.4406779661016949,57,0.4373848987108656
Sean Marks,2011,19,44,2,2,5,8,0.4318181818181818,1,0.625,0.45454545454545453,45,0.47348484848484845
Luke Babbitt,2011,15,55,3,16,3,9,0.2727272727272727,0.1875,0.3333333333333333,0.3,36,0.30529172320217096
Antonio Daniels,2011,2,5,0,2,2,2,0.4,0,1,0.4,6,0.5102040816326531
John Lucas III,2011,1,3,0,1,0,2,0.3333333333333333,0,0,0.3333333333333333,2,0.2577319587628866
Sherron Collins,2011,7,25,2,10,1,1,0.28,0.2,1,0.32,17,0.3341194968553459
Ime Udoka,2011,5,21,0,8,4,8,0.23809523809523808,0,0.5,0.23809523809523808,14,0.28548123980424145
Jason Kapono,2011,7,28,1,8,1,2,0.25,0.125,0.5,0.26785714285714285,16,0.2770083102493075
Patrick Ewing Jr.,2011,0,5,0,2,3,4,0,0,0.75,0,3,0.22189349112426035
Kevin Durant,2010,794,1668,128,351,756,840,0.47601918465227816,0.3646723646723647,0.9,0.5143884892086331,2472,0.6065959952885748
LeBron James,2010,768,1528,129,387,593,773,0.5026178010471204,0.3333333333333333,0.7671410090556274,0.5448298429319371,2258,0.6043508982292358
Carmelo Anthony,2010,688,1502,59,187,508,612,0.4580559254327563,0.3155080213903743,0.8300653594771242,0.47769640479360853,1943,0.5484734203513844
Kobe Bryant,2010,716,1569,99,301,439,541,0.45634161886551944,0.3289036544850498,0.8114602587800369,0.4878903760356915,1970,0.545090313440765
Dwyane Wade,2010,719,1511,73,243,534,702,0.4758438120450033,0.3004115226337449,0.7606837606837606,0.5,2045,0.5618502318834209
Monta Ellis,2010,631,1406,77,228,292,388,0.4487908961593172,0.33771929824561403,0.7525773195876289,0.47617354196301565,1631,0.5172129483992085
Dirk Nowitzki,2010,720,1496,51,121,536,586,0.48128342245989303,0.4214876033057851,0.9146757679180887,0.4983288770053476,2027,0.5778748346485426
Danny Granger,2010,488,1139,158,438,363,428,0.42844600526777876,0.3607305936073059,0.8481308411214953,0.4978050921861282,1497,0.5639182714040322
Chris Bosh,2010,600,1158,8,22,470,590,0.5181347150259067,0.36363636363636365,0.7966101694915254,0.5215889464594128,1678,0.5918453724604966
Amar'e Stoudemire,2010,704,1264,1,6,487,632,0.5569620253164557,0.16666666666666666,0.7705696202531646,0.5573575949367089,1896,0.6147540983606558
Gilbert Arenas,2010,253,616,63,181,153,207,0.4107142857142857,0.34806629834254144,0.7391304347826086,0.46185064935064934,722,0.5105504327657407
Brandon Roy,2010,491,1038,73,221,343,440,0.4730250481695568,0.33031674208144796,0.7795454545454545,0.5081888246628131,1398,0.5675544007794739
Joe Johnson,2010,635,1386,129,350,220,269,0.45815295815295815,0.36857142857142855,0.8178438661710037,0.5046897546897547,1619,0.5381025818288176
Derrick Rose,2010,672,1373,16,60,259,338,0.48943918426802624,0.26666666666666666,0.7662721893491125,0.49526584122359796,1619,0.5319638304024393
Zach Randolph,2010,652,1336,15,52,362,465,0.4880239520958084,0.28846153846153844,0.7784946236559139,0.4936377245508982,1681,0.5455666623393484
Stephen Jackson,2010,600,1418,129,393,338,434,0.4231311706629055,0.3282442748091603,0.7788018433179723,0.46861777150916784,1667,0.5180364956245028
Kevin Martin,2010,289,693,70,210,298,340,0.417027417027417,0.3333333333333333,0.8764705882352941,0.4675324675324675,946,0.5613577023498695
David Lee,2010,686,1258,0,8,268,330,0.5453100158982512,0,0.8121212121212121,0.5453100158982512,1640,0.5843785632839225
Tyreke Evans,2010,533,1165,36,141,348,465,0.4575107296137339,0.2553191489361702,0.7483870967741936,0.47296137339055794,1450,0.5293516355140188
Corey Maggette,2010,457,886,13,50,460,551,0.5158013544018059,0.26,0.8348457350272233,0.5231376975169301,1387,0.6145652405090213
Rudy Gay,2010,600,1288,66,202,301,400,0.4658385093167702,0.32673267326732675,0.7525,0.49145962732919257,1567,0.5351775956284153
Aaron Brooks,2010,575,1331,209,525,245,298,0.4320060105184072,0.3980952380952381,0.8221476510067114,0.5105184072126221,1604,0.5485185894454628
Chauncey Billups,2010,402,962,157,407,466,512,0.4178794178794179,0.3857493857493858,0.91015625,0.4994802494802495,1427,0.600953439795162
David West,2010,619,1226,7,27,296,342,0.5048939641109299,0.25925925925925924,0.8654970760233918,0.5077487765089723,1541,0.5597611298384284
Brook Lopez,2010,563,1129,0,2,416,509,0.49867139061116034,0,0.8172888015717092,0.49867139061116034,1542,0.5698616367076632
Antawn Jamison,2010,478,1036,85,247,194,300,0.4613899613899614,0.3441295546558704,0.6466666666666666,0.5024131274131274,1235,0.528681506849315
Chris Paul,2010,314,637,52,127,161,190,0.49293563579277866,0.4094488188976378,0.8473684210526315,0.533751962323391,841,0.583541493200111
Deron Williams,2010,494,1053,96,259,335,418,0.4691358024691358,0.37065637065637064,0.8014354066985646,0.5147198480531814,1419,0.5736021731397342
Chris Kaman,2010,589,1202,0,6,230,307,0.49001663893510816,0,0.749185667752443,0.49001663893510816,1408,0.5265204774583421
Dwight Howard,2010,510,834,0,7,483,816,0.6115107913669064,0,0.5919117647058824,0.6115107913669064,1503,0.62990343995172
Pau Gasol,2010,452,844,0,5,286,362,0.5355450236966824,0,0.7900552486187845,0.5355450236966824,1190,0.5930547803205486
Paul Pierce,2010,409,867,109,263,369,433,0.4717416378316032,0.4144486692015209,0.8521939953810623,0.5346020761245674,1296,0.6127543687117029
Gerald Wallace,2010,456,943,52,140,422,544,0.4835630965005302,0.37142857142857144,0.7757352941176471,0.5111346765641569,1386,0.5861159037856489
Richard Hamilton,2010,293,717,41,138,204,241,0.4086471408647141,0.2971014492753623,0.8464730290456431,0.4372384937238494,831,0.5048357309486781
Jamal Crawford,2010,496,1105,163,427,270,315,0.448868778280543,0.38173302107728335,0.8571428571428571,0.5226244343891403,1425,0.5729334191058219
Tim Duncan,2010,561,1082,2,11,271,374,0.5184842883548983,0.18181818181818182,0.7245989304812834,0.5194085027726433,1395,0.55953985367732
LaMarcus Aldridge,2010,579,1169,5,16,230,304,0.49529512403763903,0.3125,0.756578947368421,0.4974337040205304,1393,0.5346341613190457
Al Harrington,2010,448,1030,140,409,240,317,0.4349514563106796,0.3422982885085575,0.7570977917981072,0.5029126213592233,1276,0.5455416082361392
Luol Deng,2010,473,1014,32,83,252,330,0.46646942800788954,0.3855421686746988,0.7636363636363637,0.4822485207100592,1230,0.5305383022774327
Stephen Curry,2010,528,1143,166,380,177,200,0.46194225721784776,0.4368421052631579,0.885,0.5345581802274716,1399,0.5682372055239643
O.J. Mayo,2010,542,1183,136,355,212,262,0.45815722738799664,0.38309859154929576,0.8091603053435115,0.5156382079459002,1432,0.5514989062451859
Andrea Bargnani,2010,537,1143,121,325,181,234,0.46981627296587924,0.3723076923076923,0.7735042735042735,0.5227471566054244,1376,0.5521846608237825
Al Jefferson,2010,560,1125,0,4,181,266,0.49777777777777776,0,0.6804511278195489,0.49777777777777776,1301,0.5237351454059451
Andre Iguodala,2010,496,1120,94,303,315,430,0.44285714285714284,0.3102310231023102,0.7325581395348837,0.48482142857142857,1401,0.5350595783684693
Devin Harris,2010,356,884,60,217,308,386,0.40271493212669685,0.2764976958525346,0.7979274611398963,0.43665158371040724,1080,0.5124117513094968
Eric Gordon,2010,352,784,119,321,222,299,0.4489795918367347,0.3707165109034268,0.7424749163879598,0.5248724489795918,1045,0.5706889772379746
Carl Landry,2010,499,931,1,3,344,427,0.5359828141783028,0.3333333333333333,0.8056206088992974,0.5365198711063373,1343,0.6001537251537251
Rodney Stuckey,2010,449,1109,18,79,299,359,0.4048692515779982,0.22784810126582278,0.8328690807799443,0.41298467087466184,1215,0.47949422239060424
Jason Terry,2010,456,1041,136,373,232,268,0.43804034582132567,0.3646112600536193,0.8656716417910447,0.5033621517771374,1280,0.5522382908224899
Vince Carter,2010,434,1015,119,324,257,306,0.42758620689655175,0.36728395061728397,0.8398692810457516,0.4862068965517241,1244,0.5410389339271424
Manu Ginobili,2010,398,903,132,350,309,355,0.4407530454042082,0.37714285714285717,0.8704225352112676,0.5138427464008859,1237,0.5839312688821752
Steve Nash,2010,499,985,124,291,211,225,0.5065989847715736,0.4261168384879725,0.9377777777777778,0.5695431472081218,1333,0.6148523985239852
Caron Butler,2010,450,1051,42,145,264,315,0.42816365366317793,0.2896551724137931,0.8380952380952381,0.44814462416745954,1206,0.5068930733019503
Ray Allen,2010,464,973,145,399,231,253,0.47687564234326824,0.3634085213032581,0.9130434782608695,0.5513874614594039,1304,0.6012985096650436
Luis Scola,2010,560,1090,1,5,208,267,0.5137614678899083,0.2,0.7790262172284644,0.5142201834862385,1329,0.550319674031868
Russell Westbrook,2010,485,1160,23,104,329,422,0.41810344827586204,0.22115384615384615,0.7796208530805687,0.42801724137931035,1322,0.49120147434754174
Tony Parker,2010,349,716,10,34,186,246,0.48743016759776536,0.29411764705882354,0.7560975609756098,0.49441340782122906,894,0.5423177715228574
Andrew Bogut,2010,473,910,0,2,149,237,0.5197802197802198,0,0.6286919831223629,0.5197802197802198,1095,0.5397917734747801
Mo Williams,2010,378,855,159,371,177,198,0.4421052631578947,0.42857142857142855,0.8939393939393939,0.5350877192982456,1092,0.5795440071328494
Jason Richardson,2010,473,998,157,400,136,184,0.47394789579158314,0.3925,0.7391304347826086,0.5526052104208417,1239,0.5741640097872025
Josh Smith,2010,504,999,0,7,261,422,0.5045045045045045,0,0.6184834123222749,0.5045045045045045,1269,0.5355876692440152
Brandon Jennings,2010,451,1216,145,388,223,273,0.37088815789473684,0.37371134020618557,0.8168498168498168,0.43050986842105265,1270,0.4752567134688501
J.R. Smith,2010,428,1033,158,467,142,201,0.4143272023233301,0.33832976445396146,0.7064676616915423,0.49080348499515974,1156,0.5154087601655015
John Salmons,2010,437,991,118,309,253,305,0.4409687184661958,0.3818770226537217,0.8295081967213115,0.5005045408678103,1245,0.5532349804479203
Wilson Chandler,2010,412,860,40,150,129,160,0.4790697674418605,0.26666666666666666,0.80625,0.5023255813953489,993,0.5336414445399829
Baron Davis,2010,412,1015,82,296,239,291,0.4059113300492611,0.27702702702702703,0.8213058419243986,0.4463054187192118,1145,0.5008573628219485
