Season,Player,Pos,Age,Tm,G,GS,MP,FGM,FGA,TPM,TPA,FTM,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
2011,Manny Harris,SG,21,CLE,54,15,933,108,289,34,92,71,93,36,104,85,31,7,63,65,321
2011,Mike Harris,PF,27,HOU,4,0,16,3,6,0,0,2,4,2,3,1,0,1,1,2,8
2011,Udonis Haslem,PF,30,MIA,13,0,345,44,86,0,0,16,20,29,77,6,7,3,14,39,104
2011,Spencer Hawes,C,22,PHI,81,81,1718,264,568,9,37,47,88,129,336,121,29,71,97,201,584
2011,Chuck Hayes,C,27,HOU,74,63,2079,244,463,0,2,94,142,219,380,202,79,49,86,200,582
2011,Gordon Hayward,SF,20,UTA,72,17,1218,142,293,35,74,69,97,41,98,81,30,19,70,106,388
2011,Lazar Hayward,SF,24,MIN,42,0,419,55,154,17,60,33,42,23,47,28,12,7,19,44,160
2011,Brendan Haywood,C,31,DAL,72,8,1331,128,223,0,1,64,177,129,247,19,16,74,51,146,320
2011,Luther Head,PG,28,SAC,36,14,586,68,164,25,64,39,50,16,44,70,10,9,32,43,200
2011,Gerald Henderson,SG,23,CHA,68,30,1661,259,570,7,36,128,163,49,158,101,50,32,64,118,653
2011,Xavier Henry,SG,19,MEM,38,16,527,65,160,2,17,33,52,9,28,18,11,3,13,48,165
2011,Roy Hibbert,C,24,IND,81,80,2244,410,890,0,4,205,275,182,428,166,33,142,185,256,1025
2011,J.J. Hickson,C,22,CLE,80,66,2256,429,936,0,5,247,367,217,478,91,48,54,173,215,1105
2011,Nene Hilario,C,28,DEN,75,75,2291,402,654,1,5,286,402,145,426,149,84,73,134,238,1091
2011,George Hill,PG,24,SAS,76,5,2148,287,633,77,204,233,270,24,175,193,66,21,99,153,884
2011,Grant Hill,SF,38,PHO,80,80,2409,399,825,45,114,213,257,77,261,200,64,35,134,184,1056
2011,Jordan Hill,C,23,HOU,72,11,1125,173,352,0,2,60,85,128,178,29,14,52,62,157,406
2011,Kirk Hinrich,SG-PG,30,TOT,72,51,2157,278,623,75,188,106,126,21,161,288,75,17,121,185,737
2011,Kirk Hinrich,SG,30,WAS,48,29,1471,198,438,43,112,92,105,14,115,210,56,10,84,119,531
2011,Kirk Hinrich,PG,30,ATL,24,22,686,80,185,32,76,14,21,7,46,78,19,7,37,66,206
2011,Jrue Holiday,PG,20,PHI,82,82,2901,446,999,81,222,172,209,68,264,531,120,29,218,203,1145
2011,Ryan Hollins,C,26,CLE,70,16,1182,131,219,0,0,111,163,70,116,26,22,42,67,199,373
2011,Al Horford,C,24,ATL,77,77,2704,513,921,2,4,150,188,182,536,266,59,80,119,193,1178
2011,Eddie House,SG,32,MIA,56,1,978,128,321,68,175,38,40,9,83,62,32,3,29,68,362
2011,Dwight Howard,C,25,ORL,78,78,2935,619,1044,0,7,546,916,309,789,107,107,186,279,258,1784
2011,Josh Howard,SF,30,WAS,18,10,409,58,162,7,29,29,47,18,56,24,13,5,20,34,152
2011,Juwan Howard,PF,37,MIA,57,0,592,55,125,0,0,29,35,36,86,23,10,4,25,61,139
2011,Lester Hudson,PG,26,WAS,11,0,73,6,24,4,15,2,4,1,4,17,4,1,7,10,18
2011,Kris Humphries,PF,25,NJN,74,44,2061,307,583,0,1,127,191,225,546,84,33,80,103,168,741
2011,Serge Ibaka,PF,21,OKC,82,44,2216,335,617,0,1,138,184,214,408,22,31,198,71,267,808
2011,Andre Iguodala,SF,27,PHI,67,67,2469,338,759,61,181,208,300,61,326,422,101,38,138,109,945
2011,Zydrunas Ilgauskas,C,35,MIA,72,51,1145,162,319,0,1,36,46,108,179,26,23,58,52,185,360
2011,Didier Ilunga-Mbenga,C,30,NOH,41,0,330,23,49,0,0,13,18,35,51,6,6,27,21,52,59
2011,Ersan Ilyasova,PF,23,MIL,60,34,1505,221,507,36,121,93,104,105,260,56,51,24,63,159,571
2011,Royal Ivey,SG,29,OKC,25,0,155,16,38,7,16,2,2,2,14,7,6,1,5,17,41
2011,Jarrett Jack,SG-PG,27,TOT,83,15,1722,260,637,33,108,182,214,20,153,242,54,6,110,102,735
2011,Jarrett Jack,PG,27,TOR,13,13,347,48,122,4,24,40,46,6,36,59,14,0,34,25,140
2011,Jarrett Jack,SG,27,NOH,70,2,1375,212,515,29,84,142,168,14,117,183,40,6,76,77,595
2011,Darnell Jackson,PF,25,SAC,59,2,486,77,158,3,11,30,49,49,45,14,12,3,23,61,187
2011,Stephen Jackson,SG,32,CHA,67,67,2405,435,1059,121,359,249,305,53,251,241,80,28,209,161,1240
2011,Damion James,SF,23,NJN,25,9,403,46,103,0,3,18,28,17,68,20,16,12,25,36,110
2011,LeBron James,SF,26,MIA,79,79,3063,758,1485,92,279,503,663,80,510,554,124,50,284,163,2111
2011,Antawn Jamison,PF,34,CLE,56,38,1842,374,876,91,263,171,234,86,289,93,50,30,77,137,1010
2011,Othyus Jeffers,SG,25,TOT,17,1,322,31,65,1,4,30,46,25,42,20,17,0,14,32,93
2011,Othyus Jeffers,SG,25,SAS,1,0,8,1,3,0,0,0,0,0,2,1,0,0,1,1,2
2011,Othyus Jeffers,SG,25,WAS,16,1,314,30,62,1,4,30,46,25,40,19,17,0,13,31,91
2011,Al Jefferson,C,26,UTA,82,82,2940,654,1319,0,0,220,289,235,559,149,46,153,105,238,1528
2011,Richard Jefferson,SF,30,SAS,81,81,2459,304,642,135,307,148,195,54,256,107,38,34,93,164,891
2011,Jared Jeffries,PF,29,TOT,42,9,601,30,86,2,9,12,29,62,54,36,31,17,21,75,74
2011,Jared Jeffries,PF,29,HOU,18,0,138,11,36,1,6,4,10,20,15,11,7,3,4,21,27
2011,Jared Jeffries,PF,29,NYK,24,9,463,19,50,1,3,8,19,42,39,25,24,14,17,54,47
2011,Brandon Jennings,PG,21,MIL,63,61,2169,361,926,98,303,199,246,42,192,305,95,21,146,131,1019
2011,Eugene Jeter,PG,27,SAC,62,1,858,106,259,6,30,37,41,9,61,162,29,2,51,54,255
2011,Yi Jianlian,PF,23,WAS,63,11,1112,145,347,3,13,62,91,79,169,25,27,32,51,115,355
2011,Amir Johnson,PF,23,TOR,72,54,1853,281,495,0,1,126,160,189,272,81,53,88,69,263,688
2011,Armon Johnson,PG,21,POR,38,0,277,46,101,5,12,13,22,11,25,45,5,1,38,31,110
2011,Chris Johnson,C,25,TOT,14,1,138,9,21,0,0,15,20,12,20,3,3,9,10,21,33
2011,Chris Johnson,C,25,POR,10,1,106,7,18,0,0,13,18,11,16,2,3,6,8,18,27
2011,Chris Johnson,C,25,BOS,4,0,32,2,3,0,0,2,2,1,4,1,0,3,2,3,6
2011,James Johnson,SF,23,TOT,38,25,822,108,237,8,34,47,71,37,105,89,33,37,64,95,271
2011,James Johnson,SF,23,CHI,13,0,123,17,41,2,9,6,13,6,18,14,8,9,18,25,42
2011,James Johnson,SF,23,TOR,25,25,699,91,196,6,25,41,58,31,87,75,25,28,46,70,229
2011,Joe Johnson,SG,29,ATL,72,72,2554,514,1161,89,300,195,243,59,232,338,47,7,146,131,1312
2011,Trey Johnson,SG,26,TOT,8,0,94,12,33,1,3,9,10,2,5,11,1,1,5,12,34
2011,Trey Johnson,SG,26,TOR,7,0,81,10,30,1,3,7,8,2,5,11,1,1,5,11,28
2011,Trey Johnson,SG,26,LAL,1,0,13,2,3,0,0,2,2,0,0,0,0,0,0,1,6
2011,Wesley Johnson,SG,23,MIN,79,63,2069,271,682,103,289,64,92,51,189,148,58,54,95,163,709
2011,Dahntay Jones,SG,30,IND,45,2,589,100,214,14,39,69,90,4,61,33,20,7,31,70,283
2011,Dominique Jones,SG,22,DAL,18,0,135,14,45,0,4,14,17,6,19,19,5,3,10,7,42
2011,James Jones,SF,30,MIA,81,8,1549,146,346,123,287,60,72,23,137,43,29,19,21,129,475
2011,Solomon Jones,C,26,IND,39,0,528,49,121,0,1,41,62,45,68,30,12,22,35,94,139
2011,DeAndre Jordan,C,22,LAC,80,66,2047,234,341,0,1,98,217,207,368,42,41,142,101,255,566
2011,Chris Kaman,C,28,LAC,32,15,838,177,376,0,0,43,57,51,174,46,16,48,58,75,397
2011,Jason Kapono,SF,29,PHI,24,2,112,7,28,1,8,1,2,3,8,4,2,1,2,4,16
2011,Jason Kidd,PG,37,DAL,80,80,2653,215,596,133,391,67,77,35,316,655,134,29,179,119,630
2011,Andrei Kirilenko,SF,29,UTA,64,62,1999,253,542,36,98,208,270,100,227,192,81,74,117,113,750
2011,Linas Kleiza,SF,26,TOR,39,23,1032,178,406,39,131,41,65,37,140,40,19,7,65,99,436
2011,Kyle Korver,SG,29,CHI,82,0,1649,242,557,120,289,77,87,12,138,124,35,20,60,156,681
2011,Kosta Koufos,C,21,TOT,50,2,434,68,150,0,2,24,43,57,73,7,10,25,31,59,160
2011,Kosta Koufos,C,21,MIN,39,1,336,47,108,0,2,12,24,42,55,7,8,20,25,50,106
2011,Kosta Koufos,C,21,DEN,11,1,98,21,42,0,0,12,19,15,18,0,2,5,6,9,54
2011,Nenad Krstic,C,27,TOT,71,67,1571,231,452,0,0,113,146,124,211,27,26,25,56,184,575
2011,Nenad Krstic,C,27,OKC,47,47,1018,152,305,0,0,53,66,77,130,19,18,17,33,107,357
2011,Nenad Krstic,C,27,BOS,24,20,553,79,147,0,0,60,80,47,81,8,8,8,23,77,218
2011,Carl Landry,PF,27,TOT,76,26,2008,345,687,0,4,213,288,165,182,63,40,32,109,196,903
2011,Carl Landry,PF,27,SAC,53,16,1406,238,484,0,3,155,215,127,126,50,30,20,82,125,631
2011,Carl Landry,PF,27,NOH,23,10,602,107,203,0,1,58,73,38,56,13,10,12,27,71,272
2011,Acie Law,PG,26,TOT,51,0,726,81,186,6,36,47,64,12,51,84,32,0,43,61,215
2011,Acie Law,PG,26,MEM,11,0,94,3,19,0,6,6,10,3,8,14,4,0,10,10,12
2011,Acie Law,PG,26,GSW,40,0,632,78,167,6,30,41,54,9,43,70,28,0,33,51,203
2011,Gani Lawal,PF,22,PHO,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,Ty Lawson,PG,23,DEN,80,31,2103,346,688,69,171,172,225,67,142,377,80,4,137,133,933
2011,Courtney Lee,SG,25,HOU,81,1,1723,253,576,71,174,95,120,51,158,100,58,18,68,102,672
2011,David Lee,PF,27,GSW,73,73,2634,496,978,1,3,210,267,217,497,233,74,31,170,211,1203
2011,Rashard Lewis,SF-PF,31,TOT,57,52,1824,252,582,87,244,77,96,71,219,92,52,30,87,159,668
2011,Rashard Lewis,PF,31,ORL,25,25,810,113,270,44,120,34,45,23,83,29,22,10,35,63,304
2011,Rashard Lewis,SF,31,WAS,32,27,1014,139,312,43,124,43,51,48,136,63,30,20,52,96,364
2011,Jeremy Lin,PG,22,GSW,29,0,285,28,72,1,5,19,25,12,22,42,33,9,18,31,76
2011,Shaun Livingston,PG,25,CHA,73,0,1261,185,397,1,4,108,125,29,120,164,47,29,88,109,479
2011,Brook Lopez,C,22,NJN,82,82,2889,644,1309,0,1,385,489,197,291,129,47,120,176,240,1673
2011,Robin Lopez,C,22,PHO,67,56,991,179,357,0,0,74,100,82,134,8,18,45,48,143,432
2011,Kevin Love,PF,22,MIN,73,73,2611,482,1026,88,211,424,499,330,782,184,45,28,155,148,1476
2011,Kyle Lowry,PG,24,HOU,75,71,2563,345,809,129,343,192,251,89,220,500,102,23,158,207,1011
2011,John Lucas III,PG,28,CHI,2,0,10,1,3,0,1,0,2,0,0,1,0,0,0,0,2
2011,Corey Maggette,SF,31,MIL,67,18,1401,253,559,28,78,271,325,44,197,84,21,5,127,175,805
2011,Jamaal Magloire,C,32,MIA,18,0,158,13,22,0,0,9,18,17,44,3,4,2,5,26,35
2011,Ian Mahinmi,C,24,DAL,56,0,488,55,98,0,2,63,82,43,77,8,14,15,25,105,173
2011,Shawn Marion,SF,32,DAL,80,27,2253,434,834,5,33,126,164,168,383,110,68,50,130,144,999
2011,Sean Marks,C,35,POR,29,0,208,19,44,2,2,5,8,16,24,4,3,5,11,44,45
2011,Cartier Martin,SF,26,WAS,52,1,542,71,182,39,99,28,40,20,54,18,18,6,16,52,209
2011,Kenyon Martin,PF,33,DEN,48,48,1233,185,362,2,9,42,72,67,230,109,43,35,59,136,414
2011,Kevin Martin,SG,27,HOU,80,80,2603,553,1267,176,459,594,669,28,230,198,80,15,184,155,1876
2011,Roger Mason,SG,30,NYK,26,0,319,26,77,16,44,7,10,5,38,20,6,2,6,25,75
2011,Wesley Matthews,SG,24,POR,82,69,2758,440,979,154,378,266,315,48,210,164,102,9,138,195,1300
2011,Jason Maxiell,PF,27,DET,57,14,930,93,189,0,0,51,99,66,107,17,24,21,44,92,237
2011,Eric Maynor,PG,23,OKC,82,0,1200,134,333,37,96,43,59,25,96,238,35,6,77,96,348
2011,O.J. Mayo,SG,23,MEM,71,17,1869,304,747,96,264,99,131,35,135,145,73,26,99,127,803
2011,Luc Mbah a Moute,PF,24,MIL,79,52,2093,198,428,0,7,133,188,169,251,68,72,28,77,180,529
2011,Antonio McDyess,PF,36,SAS,73,16,1387,169,344,0,1,52,77,122,273,84,36,39,72,163,390
2011,JaVale McGee,C,23,WAS,79,75,2193,332,604,0,3,134,230,223,411,38,41,193,102,232,798
2011,Tracy McGrady,SG,31,DET,72,39,1686,227,514,30,88,90,129,49,202,252,66,34,102,101,574
2011,Dominic McGuire,SF,25,CHA,52,8,760,72,182,0,2,30,39,63,136,43,10,33,25,94,174
2011,Josh McRoberts,PF,23,IND,72,51,1597,211,386,23,60,88,119,109,273,150,47,57,93,165,533
2011,Jodie Meeks,SG,23,PHI,74,64,2062,242,570,138,348,152,170,21,150,78,63,4,60,97,774
2011,Pops Mensah-Bonsu,PF,27,NOH,7,0,35,1,3,0,0,0,0,3,8,2,0,0,2,11,2
2011,C.J. Miles,SF,23,UTA,78,19,1969,366,899,109,339,159,196,54,201,135,74,38,93,221,1000
2011,Darko Milicic,C,25,MIN,69,69,1686,271,578,0,0,64,115,133,227,104,54,140,151,229,606
2011,Andre Miller,PG,34,POR,81,81,2650,388,844,4,37,249,292,97,205,566,114,12,197,171,1029
2011,Brad Miller,C,34,HOU,60,5,1015,132,296,40,107,78,94,44,178,145,28,21,54,98,382
2011,Mike Miller,SG,30,MIA,41,2,838,81,202,43,118,23,34,38,146,51,20,2,41,88,228
2011,Patty Mills,PG,22,POR,64,0,783,135,328,47,133,36,47,19,32,109,27,1,62,63,353
2011,Paul Millsap,PF,25,UTA,76,76,2605,525,988,9,23,256,338,164,415,187,103,69,145,272,1315
2011,Yao Ming*,C,30,HOU,5,5,91,18,37,0,0,15,16,7,20,4,0,8,7,13,51
2011,Nazr Mohammed,C,33,TOT,75,37,1280,234,448,0,1,67,112,140,228,23,30,56,70,184,535
2011,Nazr Mohammed,C,33,CHA,51,30,851,159,317,0,1,52,88,94,158,17,14,46,51,121,370
2011,Nazr Mohammed,C,33,OKC,24,7,429,75,131,0,0,15,24,46,70,6,16,10,19,63,165
2011,Greg Monroe,C,20,DET,80,48,2222,303,550,0,1,145,233,248,353,105,93,45,81,196,751
2011,Jamario Moon,SF,30,TOT,59,20,1042,101,248,38,123,15,17,23,142,52,28,33,22,65,255
2011,Jamario Moon,SF,30,CLE,40,13,764,76,189,27,95,10,11,14,104,45,25,27,17,39,189
2011,Jamario Moon,SF,30,LAC,19,7,278,25,59,11,28,5,6,9,38,7,3,6,5,26,66
2011,Anthony Morrow,SG,25,NJN,58,47,1856,279,620,110,260,96,107,37,135,68,19,7,54,135,764
2011,Timofey Mozgov,C,24,TOT,45,14,524,63,133,0,0,37,52,46,75,15,15,25,35,84,163
2011,Timofey Mozgov,C,24,NYK,34,14,458,52,112,0,0,31,44,41,63,15,14,23,32,76,135
2011,Timofey Mozgov,C,24,DEN,11,0,66,11,21,0,0,6,8,5,12,0,1,2,3,8,28
2011,Byron Mullens,PF,21,OKC,13,0,85,9,28,0,0,7,14,6,18,0,2,3,8,11,25
2011,Troy Murphy,PF,30,TOT,35,4,466,42,114,5,33,20,30,22,91,23,15,3,20,47,109
2011,Troy Murphy,PF,30,NJN,18,4,288,26,76,4,23,9,17,11,64,17,7,2,13,28,65
2011,Troy Murphy,PF,30,BOS,17,0,178,16,38,1,10,11,13,11,27,6,8,1,7,19,44
2011,Hamady N'Diaye,C,24,WAS,16,0,80,4,5,0,0,6,12,2,5,0,2,5,3,18,14
2011,Eduardo Najera,PF,34,CHA,31,0,372,26,72,11,34,6,11,14,30,20,11,6,13,52,69
2011,Steve Nash,PG,36,PHO,75,75,2497,399,811,81,205,227,249,40,220,855,48,4,265,87,1106
2011,Gary Neal,SG,26,SAS,80,1,1685,285,632,129,308,84,104,21,175,96,27,4,78,148,783
2011,Jameer Nelson,PG,28,ORL,76,76,2319,374,838,119,297,130,162,37,189,456,75,3,194,209,997
2011,Joakim Noah,C,25,CHI,48,48,1576,211,402,0,1,139,188,182,316,107,48,72,90,156,561
2011,Andres Nocioni,SF,31,PHI,54,17,931,118,277,42,118,49,61,19,150,45,14,15,47,100,327
2011,Steve Novak,SF,27,TOT,30,0,215,35,67,26,46,8,8,4,24,3,1,5,4,14,104
2011,Steve Novak,SF,27,DAL,7,0,18,4,8,3,4,0,0,0,5,0,0,0,0,3,11
2011,Steve Novak,SF,27,SAS,23,0,197,31,59,23,42,8,8,4,19,3,1,5,4,11,93
2011,Dirk Nowitzki,PF,32,DAL,73,73,2504,610,1179,66,168,395,443,50,463,190,38,47,137,172,1681
2011,Jermaine O'Neal,C,32,BOS,24,10,431,50,109,0,1,29,43,25,63,12,2,30,27,65,129
2011,Shaquille O'Neal*,C,38,BOS,37,36,752,134,201,0,0,73,131,48,130,26,16,42,56,120,341
2011,Fabricio Oberto,C,35,POR,5,0,45,3,5,0,0,1,2,3,4,0,0,0,3,10,7
2011,Lamar Odom,PF,31,LAL,82,35,2639,473,893,68,178,166,246,175,535,249,47,61,139,200,1180
2011,Emeka Okafor,C,28,NOH,72,72,2287,300,524,0,1,145,258,230,454,42,40,127,119,230,745
2011,Mehmet Okur,C,31,UTA,13,0,168,22,62,5,16,15,20,9,21,19,4,4,7,18,64
2011,Travis Outlaw,SF,26,NJN,82,55,2358,274,731,76,252,132,171,54,271,84,34,36,71,148,756
2011,Larry Owens,SF,28,TOT,12,0,143,15,32,6,13,4,9,1,14,8,9,5,5,18,40
2011,Larry Owens,SF,28,SAS,7,0,31,3,6,1,3,2,4,0,4,1,2,0,0,4,9
2011,Larry Owens,SF,28,WAS,5,0,112,12,26,5,10,2,5,1,10,7,7,5,5,14,31
2011,Zaza Pachulia,C,26,ATL,79,7,1244,107,232,0,0,135,179,119,214,58,34,22,69,184,349
2011,Anthony Parker,SF,35,CLE,72,65,2091,220,552,86,227,74,95,33,185,218,67,10,80,109,600
2011,Tony Parker,PG,28,SAS,78,78,2528,555,1069,25,70,233,303,30,208,513,90,3,200,135,1368
2011,Patrick Patterson,PF,21,HOU,52,6,868,149,267,0,2,30,42,86,114,41,17,37,31,77,328
2011,Chris Paul,PG,25,NOH,80,80,2880,430,928,71,183,337,384,38,289,782,188,5,177,196,1268
2011,Sasha Pavlovic,SF-SG,27,TOT,31,7,362,29,72,12,31,6,10,1,31,16,10,7,12,34,76
2011,Sasha Pavlovic,SF,27,DAL,10,6,163,15,35,7,16,4,5,0,12,7,5,3,5,15,41
2011,Sasha Pavlovic,SG,27,NOH,4,1,50,2,11,0,5,0,0,0,6,6,0,4,1,4,4
2011,Sasha Pavlovic,SG,27,BOS,17,0,149,12,26,5,10,2,5,1,13,3,5,0,6,15,31
2011,Nikola Pekovic,C,25,MIN,65,11,887,136,263,0,0,87,114,90,103,27,18,35,91,181,359
2011,Kendrick Perkins,C,26,TOT,29,24,742,67,130,0,0,40,72,62,170,26,9,26,56,91,174
2011,Kendrick Perkins,C,26,BOS,12,7,313,32,59,0,0,23,40,23,74,10,2,10,25,37,87
2011,Kendrick Perkins,C,26,OKC,17,17,429,35,71,0,0,17,32,39,96,16,7,16,31,54,87
2011,Morris Peterson,SG,33,OKC,4,0,23,2,5,0,1,0,0,0,3,1,0,0,0,5,4
2011,Johan Petro,C,25,NJN,77,1,893,129,290,0,4,15,28,62,150,44,34,34,46,178,273
2011,Paul Pierce,SF,33,BOS,80,80,2774,507,1021,111,297,386,449,34,396,260,80,51,171,231,1511
2011,Mickael Pietrus,SG-SF,28,TOT,57,4,1107,143,365,85,236,39,57,15,111,33,29,21,39,101,410
2011,Mickael Pietrus,SF,28,ORL,19,0,418,45,115,34,87,3,6,6,44,10,10,3,14,35,127
2011,Mickael Pietrus,SG,28,PHO,38,4,689,98,250,51,149,36,51,9,67,23,19,18,25,66,283
2011,Dexter Pittman,C,22,MIA,2,0,11,1,3,0,0,0,0,1,2,0,0,0,2,2,2
2011,Quincy Pondexter,SF,22,NOH,66,6,734,73,180,18,50,24,34,23,65,28,17,10,16,63,188
2011,James Posey,SF,34,IND,49,0,839,81,241,67,212,11,15,10,137,34,24,6,24,103,240
2011,Leon Powe,C-PF,27,TOT,30,3,328,59,119,0,2,40,72,24,39,7,10,4,12,44,158
2011,Leon Powe,PF,27,CLE,14,3,187,29,59,0,0,12,26,16,22,2,7,3,5,20,70
2011,Leon Powe,C,27,MEM,16,0,141,30,60,0,2,28,46,8,17,5,3,1,7,24,88
2011,Josh Powell,PF,28,ATL,54,0,653,94,208,0,1,36,45,49,86,22,5,5,53,78,224
2011,A.J. Price,PG,24,IND,50,0,795,114,320,41,149,54,81,16,56,111,29,1,53,61,323
2011,Ronnie Price,SG,27,UTA,59,0,717,74,210,20,69,29,39,22,39,56,42,5,55,106,197
2011,Tayshaun Prince,SF,30,DET,78,78,2562,473,1001,34,98,118,168,78,251,215,30,41,82,90,1098
2011,Joel Przybilla,C,31,TOT,36,9,519,25,44,0,0,14,27,37,108,13,5,15,29,79,64
2011,Joel Przybilla,C,31,POR,31,9,445,21,34,0,0,13,23,28,93,13,5,14,22,63,55
2011,Joel Przybilla,C,31,CHA,5,0,74,4,10,0,0,1,4,9,15,0,0,1,7,16,9
2011,Chris Quinn,PG,27,SAS,41,0,292,33,91,11,37,4,8,3,22,42,5,1,12,29,81
2011,Vladimir Radmanovic,PF,30,GSW,74,6,1169,137,318,70,173,30,34,64,148,79,44,44,57,157,374
2011,Anthony Randolph,C-PF,21,TOT,40,3,590,123,264,1,4,58,86,43,117,33,22,24,53,62,305
2011,Anthony Randolph,PF,21,NYK,17,0,127,14,45,1,4,6,12,11,29,7,4,8,10,15,35
2011,Anthony Randolph,C,21,MIN,23,3,463,109,219,0,0,52,74,32,88,26,18,16,43,47,270
2011,Zach Randolph,PF,29,MEM,75,74,2724,598,1188,8,43,300,396,326,588,163,63,25,151,175,1504
2011,Theo Ratliff,C,37,LAL,10,0,71,1,6,0,0,0,2,6,7,3,2,5,3,7,2
2011,Andy Rautins,SG,24,NYK,5,0,24,3,7,1,4,1,2,0,1,3,1,0,7,0,8
2011,Michael Redd,SG,31,MIL,10,0,134,18,45,4,17,4,4,0,8,12,2,1,4,4,44
2011,J.J. Redick,SG,26,ORL,59,5,1513,197,447,87,219,112,128,6,107,102,29,3,53,80,593
2011,Jason Richardson,SG,30,TOT,80,80,2715,472,1056,189,479,116,159,67,264,147,93,13,95,162,1249
2011,Jason Richardson,SG,30,PHO,25,25,796,183,389,62,148,55,72,33,78,36,27,3,30,46,483
2011,Jason Richardson,SG,30,ORL,55,55,1919,289,667,127,331,61,87,34,186,111,66,10,65,116,766
2011,Quentin Richardson,SF,30,ORL,57,19,955,87,255,42,146,33,44,39,139,38,25,5,33,74,249
2011,Luke Ridnour,PG,29,MIN,71,66,2159,319,681,81,184,121,137,37,162,384,89,10,158,146,840
2011,Nate Robinson,PG,26,TOT,59,11,1013,150,376,65,200,36,44,15,75,111,29,4,68,115,401
2011,Nate Robinson,PG,26,BOS,55,11,983,146,361,63,192,33,40,15,74,105,29,4,66,107,388
2011,Nate Robinson,PG,26,OKC,4,0,30,4,15,2,8,3,4,0,1,6,0,0,2,8,13
2011,Rajon Rondo,PG,24,BOS,68,68,2527,318,670,10,43,75,132,87,210,760,153,11,234,120,721
2011,Derrick Rose,PG,22,CHI,81,81,3026,711,1597,128,385,476,555,81,249,623,85,51,278,136,2026
2011,Quinton Ross,SF,29,NJN,36,4,353,26,59,0,3,5,14,10,20,10,3,6,7,40,57
2011,Brandon Roy,SG,26,POR,47,23,1310,209,523,38,114,117,138,28,93,129,37,12,55,76,573
2011,Brandon Rush,SG,25,IND,67,21,1754,217,515,93,223,80,106,33,184,62,41,35,69,107,607
2011,John Salmons,SG,31,MIL,73,70,2554,373,898,83,219,195,240,27,239,252,72,28,137,157,1024
2011,Samardo Samuels,PF,22,CLE,37,10,701,110,241,0,3,68,110,75,83,17,15,18,53,88,288
2011,Larry Sanders,C,22,MIL,60,12,872,116,268,0,0,28,50,59,119,16,22,72,38,117,260
2011,Brian Scalabrine,PF,32,CHI,18,0,88,10,19,0,5,0,0,1,7,6,3,4,5,18,20
2011,Luis Scola,PF,30,HOU,74,74,2412,569,1129,0,3,214,290,147,459,185,48,44,147,227,1352
2011,Thabo Sefolosha,SG,26,OKC,79,79,2049,157,333,28,102,59,79,65,281,111,97,38,55,171,401
2011,Kevin Seraphin,PF,21,WAS,58,1,635,66,147,0,0,22,31,80,72,10,17,28,42,126,154
2011,Ramon Sessions,PG,24,CLE,81,38,2133,362,776,3,15,348,423,46,209,419,60,8,178,93,1075
2011,Mustafa Shakur,PG,26,WAS,22,0,159,21,59,1,10,8,15,7,15,25,5,3,18,15,51
2011,Garret Siler,C,24,PHO,21,0,101,17,31,0,0,11,22,16,12,3,1,4,10,20,45
2011,Bobby Simmons,SF,30,SAS,2,0,16,0,3,0,3,0,0,0,0,2,0,0,0,2,0
2011,Brian Skinner,C,34,MIL,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Craig Smith,PF,27,LAC,48,0,586,104,188,0,5,50,68,43,74,31,16,7,33,84,258
2011,Ish Smith,PG,22,TOT,43,3,442,43,115,3,10,12,21,7,40,79,18,2,34,37,101
2011,Ish Smith,PG,22,HOU,28,3,329,32,83,3,8,7,10,6,36,64,13,2,26,26,74
2011,Ish Smith,PG,22,MEM,15,0,113,11,32,0,2,5,11,1,4,15,5,0,8,11,27
2011,J.R. Smith,SF,25,DEN,79,6,1968,341,784,124,318,163,221,45,277,175,92,16,100,173,969
2011,Jason Smith,C,24,NOH,77,6,1102,136,307,0,2,59,70,89,152,36,26,32,53,150,331
2011,Joe Smith,PF,35,TOT,16,3,69,3,16,0,0,2,2,3,18,4,0,4,5,13,8
2011,Joe Smith,PF,35,NJN,4,3,25,1,4,0,0,0,0,1,2,1,0,0,2,3,2
2011,Joe Smith,PF,35,LAL,12,0,44,2,12,0,0,2,2,2,16,3,0,4,3,10,6
2011,Josh Smith,PF,25,ATL,77,77,2645,497,1041,51,154,229,316,134,523,255,99,120,197,217,1274
2011,Darius Songaila,C,32,PHI,10,0,71,7,15,0,0,2,4,2,8,2,0,0,4,16,16
2011,Marreese Speights,C,23,PHI,64,1,734,144,291,1,4,55,73,64,146,30,8,19,40,120,344
2011,Tiago Splitter,C,26,SAS,60,6,738,101,191,0,1,76,140,72,129,26,29,17,32,91,278
2011,Jerry Stackhouse,SG,36,MIA,7,1,50,3,12,1,4,5,7,1,6,3,0,2,2,3,12
2011,Lance Stephenson,SG,20,IND,12,0,115,13,39,0,5,11,14,1,17,21,4,0,16,14,37
2011,DeShawn Stevenson,SG,29,DAL,72,54,1158,128,330,94,249,33,43,20,86,77,21,5,44,71,383
2011,Peja Stojakovic,SF,33,TOT,33,13,617,100,227,57,136,23,25,14,61,29,13,2,17,24,280
